HI,mono,trend,first,last,ratio
HI_IR,0.23863636363636365,0.7261491317671095,0.0026665469786508232,0.02560696073765196,9.603041286377454
kurtosis,0.13636363636363635,-0.03409942117807287,3.871515103323439,6.5285631227933525,1.6863070267212252
HI_all,0.125,0.7413346952672796,0.005158008028835734,0.12284966033615945,23.8172681441273
BPFI_h1,0.11363636363636363,0.6082397003745319,0.00031915933159973423,0.006145648854177183,19.25573914482581
BPFO_h1,0.11363636363636363,0.6154239019407559,0.00031719086022189655,0.00800150469087809,25.22615140945216
rms,0.10227272727272728,0.5347974123255023,0.15260735154151917,0.3570197820663452,2.3394664703742865
BPFI_h2,0.10227272727272728,0.6558563159686757,0.00030597768519847687,0.0049222632376270895,16.087000652832547
BSF_h1,0.06818181818181818,0.6104528430371128,0.0003382782646637681,0.0101398863091755,29.974986094004773
crest,0.045454545454545456,0.25652025876744977,5.882850878589117,12.958953206769243,2.202835576528328
