HI,mono,trend,first,last,ratio
HI_IR,0.20454545454545456,0.37475314947225064,0.0011175959000021393,0.028402264269693216,25.41371549790504
crest,0.17045454545454544,0.46598569969356496,5.830747866756925,11.356751251860121,1.9477349237834263
BPFI_h2,0.125,0.34739530132788565,0.0002703289055676677,0.005531969851979,20.463848732337688
BPFO_h1,0.125,0.3127681307456589,0.00028625605748359913,0.008546116867772116,29.8547982287046
BSF_h1,0.11363636363636363,0.2456928838951311,0.000295463108036128,0.010977796477274412,37.154541942940476
rms,0.10227272727272728,0.2435308137555329,0.17176468670368195,0.5355256795883179,3.1177868388573757
HI_all,0.10227272727272728,0.2941436840313245,0.0033827454498874185,0.13732193630666226,40.594818114569534
kurtosis,0.07954545454545454,0.37912836227442975,3.5003247787295595,5.049411202843167,1.442555054755349
BPFI_h1,0.056818181818181816,0.3028430371127001,0.0002808164498787024,0.00702140571795811,25.003541266857546
