HI,mono,trend,first,last,ratio
rms,0.19117647058823528,0.6679485504135008,0.20365209877490997,0.258947491645813,1.2715188952250753
HI_all,0.0661764705882353,0.5172960964773088,0.05906103238120694,0.05480129852860316,0.9278757298714763
kurtosis,0.051470588235294115,-0.05874418951966696,116.2557685048807,35.43168873879993,0.3047735969962825
BPFI_h1,0.051470588235294115,0.4291681445666175,0.005839684704651522,0.0048305354179997055,0.8271911347071215
crest,0.029411764705882353,0.09815278062986539,42.07034812163525,36.08908719188623,0.8578271586330436
BPFI_h2,0.022058823529411766,0.5170767450109208,0.0030503243776102006,0.0026430608907212078,0.8664851873640561
BPFO_h1,0.022058823529411766,0.46700393899229,0.006874571459258142,0.005963235302989002,0.8674337502290042
BSF_h1,0.0,0.3511210260048163,0.016681637703390515,0.012591085962980976,0.7547871609552503
HI_IR,0.0,0.4559103552560344,0.020741136829263082,0.017953888975993062,0.8656174019254727
