HI,mono,trend,first,last,ratio
BPFI_h2,0.09558823529411764,-0.11360072432654432,0.0015280477230772943,0.001416812497790445,0.927204350666457
kurtosis,0.07352941176470588,-0.3281684619261859,25.509266581985585,9.15647063345246,0.3589468401227309
BSF_h1,0.058823529411764705,0.03136725969346799,0.008172111075457811,0.006428697260791546,0.7866629810394176
HI_all,0.051470588235294115,-0.20234472716411223,0.02790457777238842,0.024836664311535157,0.8900569832388211
crest,0.04411764705882353,-0.29120540631358854,30.846255921736613,24.03826832984088,0.7792929031915641
BPFO_h1,0.04411764705882353,-0.01585864431459667,0.00330791728280197,0.0027687976399304198,0.8370214253810149
rms,0.03676470588235294,0.3560074299475423,0.22051088511943817,0.2849995791912079,1.2924512957060936
HI_IR,0.029411764705882353,-0.1233128605298038,0.008335588551129577,0.007261389048960232,0.8711309349722031
BPFI_h1,0.022058823529411766,-0.13940019041574103,0.0030583441810943,0.0025487759479107426,0.8333842746781319
