HI,mono,trend,first,last,ratio
kurtosis,0.056,-0.6528473940757406,4.096687513668763,3.1204581317012363,0.7617027467408584
crest,0.024,-0.13192050993625798,7.27434045184993,6.094400782907775,0.8377942747176587
HI_IR,0.024,0.3689208848893889,0.0011440279957547813,0.0031414345208410303,2.7459419959583267
BPFI_h1,0.016,0.44856692913385826,0.00023248765316289478,0.00048165014963038027,2.071723556094326
BPFO_h1,0.016,0.3266261717285339,0.00021132543799727094,0.0010417647879956233,4.929670525890055
rms,0.008,0.6830236220472441,0.12514141201972961,0.4788423180580139,3.8264097417942984
BSF_h1,0.008,0.29646794150731165,0.00022943108872796496,0.0022786732030037208,9.93184143310974
HI_all,0.008,0.40345256842894645,0.002875799848388539,0.010087970440233287,3.5078833606512014
BPFI_h2,0.0,0.33194150731158606,0.00019835373134309767,0.0003820576569484861,1.926143019520454
