HI,mono,trend,first,last,ratio
HI_all,0.3409090909090909,0.9340823970037455,0.00766099973265664,0.034903033696346675,4.555937202687677
HI_IR,0.2840909090909091,0.8570480081716039,0.002293198159671892,0.009552804175389316,4.165712470565739
BPFI_h2,0.18181818181818182,0.4505788219271366,0.0003961657437119738,0.0013528225750373776,3.414789373121915
BPFI_h1,0.1590909090909091,0.6140619679945524,0.0006319638232563442,0.002261456829363754,3.578459308212612
rms,0.14772727272727273,0.8299114742934969,0.11900202929973602,0.21453438699245453,1.8027792320271603
BPFO_h1,0.09090909090909091,0.6822608103506982,0.0006623480391015335,0.0027544960003908943,4.158683703462984
BSF_h1,0.09090909090909091,0.7076779026217229,0.0008385139534586158,0.005567078342628275,6.6392196731211754
kurtosis,0.056818181818181816,-0.7073714674838272,4.139309929577307,3.944803818107021,0.9530100150072355
crest,0.011363636363636364,-0.04664623765747362,6.564226227825353,8.00971802839713,1.2202074929171705
