HI,mono,trend,first,last,ratio
rms,0.3008849557522124,0.8460541503817258,0.12333046644926071,0.6031689643859863,4.890672854377348
BPFI_h1,0.2920353982300885,0.7458212672890383,0.0005579538700686007,0.009004203138699318,16.137898857936673
HI_IR,0.25663716814159293,0.7777201757761083,0.002146705246686052,0.03300113907249974,15.37292514101407
HI_all,0.25663716814159293,0.8668637735161298,0.008397345023031818,0.1254913062251973,14.944164597984464
BPFI_h2,0.19469026548672566,0.3455458577185558,0.00044161502308800516,0.005506275977238863,12.468497847440922
BPFO_h1,0.1504424778761062,0.8243129948765721,0.0005523684437312295,0.010856824680449987,19.655041456491386
kurtosis,0.08849557522123894,0.2343370932139892,4.2977961199940165,353.1623687314467,82.1728995213147
BSF_h1,0.061946902654867256,0.7392276381604261,0.0006792056441829827,0.012102888609802185,17.81918141528636
crest,0.0,0.5643425609039916,6.983230185701983,80.73518918333482,11.561295709344776
