HI,mono,trend,first,last,ratio
HI_all,0.16176470588235295,0.38064946702260716,0.027364987991114392,0.030424825598512034,1.1118157847275276
crest,0.125,0.08988743069427073,38.16665572206343,20.888831673353003,0.5473057903073496
BPFI_h2,0.10294117647058823,0.5084707002445535,0.0013611383899543009,0.0016677592932883632,1.225267984777866
kurtosis,0.09558823529411764,-0.08547239905165492,67.25860379684593,8.941186827662293,0.13293744328486126
HI_IR,0.08088235294117647,0.4104252618216439,0.006179021727957439,0.00891278775576864,1.4424269968172547
rms,0.03676470588235294,0.7241631974909926,0.23304472863674164,0.40836846828460693,1.7523179806370939
BPFO_h1,0.014705882352941176,0.3116097597401385,0.005933938172227417,0.003289180995796704,0.5542998426638049
BPFI_h1,0.007352941176470588,0.29551309574924856,0.0016042059442062254,0.0029543625443009323,1.841635454057079
BSF_h1,0.0,0.3703306139974238,0.004082380580524409,0.008198992565153756,2.0083851569988007
