HI,mono,trend,first,last,ratio
HI_all,0.14772727272727273,0.3564862104187948,0.03372911740701237,0.07082355230414979,2.0997748457931964
HI_IR,0.09090909090909091,0.21653047327204633,0.01147425505322498,0.04669732761925707,4.069748092453502
kurtosis,0.06818181818181818,-0.245846101464079,3.825760643225078,3.2119035229160966,0.8395463863122535
BPFO_h1,0.06818181818181818,0.22408920667347637,0.002880713246598702,0.0027775329510764542,0.9641823785799379
BSF_h1,0.06818181818181818,0.3258426966292135,0.003037369774892336,0.0032662140979580366,1.0753429246192026
BPFI_h1,0.056818181818181816,0.19373510384746342,0.002726816521066851,0.0030329133875403196,1.1122542947046015
BPFI_h2,0.056818181818181816,0.10291113381001023,0.0026619539754152394,0.002581146634527391,0.9696435991742168
rms,0.03409090909090909,0.5818181818181819,0.16362057626247406,0.27561521530151367,1.6844777203186077
crest,0.011363636363636364,-0.14480762683009876,5.874157668884469,5.654986444800842,0.962688910233795
